"spectrum_number","wavelength_nm","absorbance"
"1","572.9974365","0.00702583"
"2","572.9974365","0.005241022"
"3","572.9974365","0.006240244"
"4","572.9974365","0.008457008"
"5","572.9974365","0.008182428"
"6","572.9974365","0.008564739"
"7","572.9974365","0.008689716"
"8","572.9974365","0.0064704"
"9","572.9974365","0.005767678376"
"10","572.9974365","0.005478121"
"11","572.9974365","0.00315273"
"1","571.9896851","0.00664913"
"2","571.9896851","0.005332392"
"3","571.9896851","0.005517025"
"4","571.9896851","0.008602838"
"5","571.9896851","0.00804879"
"6","571.9896851","0.00803869"
"7","571.9896851","0.007710091"
"8","571.9896851","0.006651442"
"9","571.9896851","0.006972322706"
"10","571.9896851","0.006152988"
"11","571.9896851","0.002826659"
"1","570.9818115","0.004996722"
"2","570.9818115","0.003484029"
"3","570.9818115","0.004455071"
"4","570.9818115","0.00638168"
"5","570.9818115","0.00691727"
"6","570.9818115","0.006322027"
"7","570.9818115","0.006779183"
"8","570.9818115","0.004939981"
"9","570.9818115","0.005732345395"
"10","570.9818115","0.004905474"
"11","570.9818115","0.000676228"
"1","570.0109253","0.006576693"
"2","570.0109253","0.00548609"
"3","570.0109253","0.006969929"
"4","570.0109253","0.008987898"
"5","570.0109253","0.008491983"
"6","570.0109253","0.007943849"
"7","570.0109253","0.008489924"
"8","570.0109253","0.005976772"
"9","570.0109253","0.005532335956"
"10","570.0109253","0.006546734"
"11","570.0109253","0.003137711"
"1","569.0024414","0.004756012"
"2","569.0024414","0.005884269"
"3","569.0024414","0.005062923"
"4","569.0024414","0.007586767"
"5","569.0024414","0.007019332"
"6","569.0024414","0.007408124"
"7","569.0024414","0.007041958"
"8","569.0024414","0.005529478"
"9","569.0024414","0.004785979167"
"10","569.0024414","0.004785115"
"11","569.0024414","0.002059887"
"1","567.9937744","0.005731899"
"2","567.9937744","0.005116694"
"3","567.9937744","0.004948019"
"4","567.9937744","0.008593306"
"5","567.9937744","0.006333373"
"6","567.9937744","0.006525159"
"7","567.9937744","0.008253101"
"8","567.9937744","0.005502108"
"9","567.9937744","0.004616464954"
"10","567.9937744","0.006238536"
"11","567.9937744","0.003064607"
"1","566.9848633","0.006341175"
"2","566.9848633","0.004948438"
"3","566.9848633","0.006609598"
"4","566.9848633","0.009115957"
"5","566.9848633","0.006746055"
"6","566.9848633","0.006844894"
"7","566.9848633","0.007960169"
"8","566.9848633","0.006934287"
"9","566.9848633","0.004164113663"
"10","566.9848633","0.006835085"
"11","566.9848633","0.002870095"
"1","566.0130005","0.005850186"
"2","566.0130005","0.00416299"
"3","566.0130005","0.004700376"
"4","566.0130005","0.008011135"
"5","566.0130005","0.004781948"
"6","566.0130005","0.006443916"
"7","566.0130005","0.007103367"
"8","566.0130005","0.005636171"
"9","566.0130005","0.00499279378"
"10","566.0130005","0.005734024"
"11","566.0130005","0.001367818"
"1","565.0036011","0.005739847"
"2","565.0036011","0.0043756"
"3","565.0036011","0.004660525"
"4","565.0036011","0.006715268"
"5","565.0036011","0.006386855"
"6","565.0036011","0.007170155"
"7","565.0036011","0.006341805"
"8","565.0036011","0.004591899"
"9","565.0036011","0.00550095411"
"10","565.0036011","0.005750182"
"11","565.0036011","0.003320161"
"1","563.9938965","0.004469874"
"2","563.9938965","0.004276458"
"3","563.9938965","0.005004918"
"4","563.9938965","0.007486915"
"5","563.9938965","0.00584507"
"6","563.9938965","0.005570222"
"7","563.9938965","0.006294134"
"8","563.9938965","0.005488921"
"9","563.9938965","0.004555274732"
"10","563.9938965","0.005767836"
"11","563.9938965","0.002247713"
"1","562.9840698","0.003204595"
"2","562.9840698","0.003945181"
"3","562.9840698","0.00480663"
"4","562.9840698","0.007664957"
"5","562.9840698","0.005501846"
"6","562.9840698","0.006917376"
"7","562.9840698","0.006932184"
"8","562.9840698","0.004707886"
"9","562.9840698","0.004118379205"
"10","562.9840698","0.006102082"
"11","562.9840698","0.001914885"
"1","562.0112305","0.003627755"
"2","562.0112305","0.003276341"
"3","562.0112305","0.003402309"
"4","562.0112305","0.006692555"
"5","562.0112305","0.005026207"
"6","562.0112305","0.004532857"
"7","562.0112305","0.005846985"
"8","562.0112305","0.003881447"
"9","562.0112305","0.004999340046"
"10","562.0112305","0.004785325"
"11","562.0112305","0.000721212"
"1","561.0008545","0.004471391"
"2","561.0008545","0.003871235"
"3","561.0008545","0.003747324"
"4","561.0008545","0.006597508"
"5","561.0008545","0.005862649"
"6","561.0008545","0.006089035"
"7","561.0008545","0.006905487"
"8","561.0008545","0.003767116"
"9","561.0008545","0.003649760736"
"10","561.0008545","0.005185063"
"11","561.0008545","0.001185278"
"1","559.9901733","0.004191713"
"2","559.9901733","0.003033977"
"3","559.9901733","0.004957314"
"4","559.9901733","0.006424632"
"5","559.9901733","0.005561911"
"6","559.9901733","0.00548512"
"7","559.9901733","0.007269012"
"8","559.9901733","0.004853615"
"9","559.9901733","0.003921697382"
"10","559.9901733","0.005422995"
"11","559.9901733","0.002076741"
"1","559.0167236","0.004867123"
"2","559.0167236","0.002780388"
"3","559.0167236","0.004454731"
"4","559.0167236","0.005876502"
"5","559.0167236","0.004976114"
"6","559.0167236","0.004672273"
"7","559.0167236","0.006707355"
"8","559.0167236","0.004197725"
"9","559.0167236","0.004970431793"
"10","559.0167236","0.004743032"
"11","559.0167236","0.000107984"
"1","558.0056152","0.003732233"
"2","558.0056152","0.003227988"
"3","558.0056152","0.005255669"
"4","558.0056152","0.007173497"
"5","558.0056152","0.005166201"
"6","558.0056152","0.00521815"
"7","558.0056152","0.00682767"
"8","558.0056152","0.0049581"
"9","558.0056152","0.004073407501"
"10","558.0056152","0.005918985"
"11","558.0056152","0.002285392"
"1","556.9942627","0.003488231"
"2","556.9942627","0.002918279"
"3","556.9942627","0.0050899"
"4","556.9942627","0.00683172"
"5","556.9942627","0.005221871"
"6","556.9942627","0.006094128"
"7","556.9942627","0.005425695"
"8","556.9942627","0.003981309"
"9","556.9942627","0.00427358225"
"10","556.9942627","0.004949066"
"11","556.9942627","0.002003321"
"1","555.9825439","0.004091751"
"2","555.9825439","0.002425207"
"3","555.9825439","0.003511873"
"4","555.9825439","0.006274174"
"5","555.9825439","0.003611389"
"6","555.9825439","0.004917308"
"7","555.9825439","0.006054804"
"8","555.9825439","0.004088276"
"9","555.9825439","0.00402300572"
"10","555.9825439","0.005119235"
"11","555.9825439","0.002277975"
"1","555.0081787","0.004227706"
"2","555.0081787","0.003369359"
"3","555.0081787","0.004561631"
"4","555.0081787","0.005965408"
"5","555.0081787","0.003960462"
"6","555.0081787","0.006301251"
"7","555.0081787","0.005131179"
"8","555.0081787","0.004379679"
"9","555.0081787","0.003700510832"
"10","555.0081787","0.006227533"
"11","555.0081787","0.001390099"
"1","553.9960938","0.005035137"
"2","553.9960938","0.003724269"
"3","553.9960938","0.005023667"
"4","553.9960938","0.007159391"
"5","553.9960938","0.00528229"
"6","553.9960938","0.005791891"
"7","553.9960938","0.007033118"
"8","553.9960938","0.005211627"
"9","553.9960938","0.002445876366"
"10","553.9960938","0.006272282"
"11","553.9960938","0.002295515"
"1","552.9837646","0.004398245"
"2","552.9837646","0.003730483"
"3","552.9837646","0.004080097"
"4","552.9837646","0.006834875"
"5","552.9837646","0.005449574"
"6","552.9837646","0.005466849"
"7","552.9837646","0.006726783"
"8","552.9837646","0.004158991"
"9","552.9837646","0.002787422389"
"10","552.9837646","0.005492749"
"11","552.9837646","0.001763745"
"1","552.008667","0.003761946"
"2","552.008667","0.002827441"
"3","552.008667","0.003391639"
"4","552.008667","0.006671236"
"5","552.008667","0.003864915"
"6","552.008667","0.005016754"
"7","552.008667","0.005664363"
"8","552.008667","0.003980421"
"9","552.008667","0.004350916948"
"10","552.008667","0.004945322"
"11","552.008667","0.001089119"
"1","550.9958496","0.003507437"
"2","550.9958496","0.003499764"
"3","550.9958496","0.004817676"
"4","550.9958496","0.006418668"
"5","550.9958496","0.004734082"
"6","550.9958496","0.004598884"
"7","550.9958496","0.006305979"
"8","550.9958496","0.004516771"
"9","550.9958496","0.003520145547"
"10","550.9958496","0.005673883"
"11","550.9958496","0.001601485"
"1","549.9827271","0.004365455"
"2","549.9827271","0.002594988"
"3","549.9827271","0.003947427"
"4","549.9827271","0.006021154"
"5","549.9827271","0.004151883"
"6","549.9827271","0.004953753"
"7","549.9827271","0.005835494"
"8","549.9827271","0.004208102"
"9","549.9827271","0.00447494816"
"10","549.9827271","0.005349977"
"11","549.9827271","0.001900741"
"1","549.006958","0.003868284"
"2","549.006958","0.002750794"
"3","549.006958","0.00418761"
"4","549.006958","0.006220286"
"5","549.006958","0.004051328"
"6","549.006958","0.004256773"
"7","549.006958","0.006469218"
"8","549.006958","0.003796754"
"9","549.006958","0.003635873552"
"10","549.006958","0.00574247"
"11","549.006958","0.001450585"
"1","547.9934692","0.003637518"
"2","547.9934692","0.002407559"
"3","547.9934692","0.003462111"
"4","547.9934692","0.006011416"
"5","547.9934692","0.004385014"
"6","547.9934692","0.00422355"
"7","547.9934692","0.005047891"
"8","547.9934692","0.003205638"
"9","547.9934692","0.00412060041"
"10","547.9934692","0.005284124"
"11","547.9934692","0.00170558"
"1","547.0172119","0.003879985"
"2","547.0172119","0.002823767"
"3","547.0172119","0.003511351"
"4","547.0172119","0.006005485"
"5","547.0172119","0.003416554"
"6","547.0172119","0.004475"
"7","547.0172119","0.00537241"
"8","547.0172119","0.003945181"
"9","547.0172119","0.003745156806"
"10","547.0172119","0.005064469"
"11","547.0172119","0.002014321"
"1","546.0032349","0.003729726"
"2","546.0032349","0.001950169"
"3","546.0032349","0.003238367"
"4","546.0032349","0.005499276"
"5","546.0032349","0.003836422"
"6","546.0032349","0.004368253"
"7","546.0032349","0.00539875"
"8","546.0032349","0.003664092"
"9","546.0032349","0.002537154593"
"10","546.0032349","0.005336245"
"11","546.0032349","0.001539108"
"1","544.9888916","0.00372346"
"2","544.9888916","0.002268035"
"3","544.9888916","0.003416293"
"4","544.9888916","0.00587464"
"5","544.9888916","0.003844831"
"6","544.9888916","0.004126506"
"7","544.9888916","0.005453611"
"8","544.9888916","0.003202301"
"9","544.9888916","0.002735346323"
"10","544.9888916","0.005536609"
"11","544.9888916","0.001822125"
"1","544.0120239","0.003038981"
"2","544.0120239","0.002717477"
"3","544.0120239","0.003501409"
"4","544.0120239","0.00578932"
"5","544.0120239","0.003614313"
"6","544.0120239","0.003988885"
"7","544.0120239","0.005541538"
"8","544.0120239","0.003523669"
"9","544.0120239","0.003781007603"
"10","544.0120239","0.005231486"
"11","544.0120239","0.001465259"
"1","542.9973145","0.003413658"
"2","542.9973145","0.002714768"
"3","542.9973145","0.003697848"
"4","542.9973145","0.00551186"
"5","542.9973145","0.003505636"
"6","542.9973145","0.003997376"
"7","542.9973145","0.005313001"
"8","542.9973145","0.003382899"
"9","542.9973145","0.003017866984"
"10","542.9973145","0.0054204"
"11","542.9973145","0.001191715"
"1","541.9823608","0.00350681"
"2","541.9823608","0.002287812"
"3","541.9823608","0.003764348"
"4","541.9823608","0.005585273"
"5","541.9823608","0.003985646"
"6","541.9823608","0.003834776"
"7","541.9823608","0.005143307"
"8","541.9823608","0.003982485"
"9","541.9823608","0.003726149211"
"10","541.9823608","0.005117244"
"11","541.9823608","0.00153477"
"1","541.0046997","0.003654042"
"2","541.0046997","0.002640588"
"3","541.0046997","0.003588472"
"4","541.0046997","0.005762065"
"5","541.0046997","0.003675057"
"6","541.0046997","0.004107822"
"7","541.0046997","0.00550216"
"8","541.0046997","0.003955891"
"9","541.0046997","0.003006945364"
"10","541.0046997","0.00443802"
"11","541.0046997","0.001335879"
"1","539.9893188","0.002665253"
"2","539.9893188","0.002329684"
"3","539.9893188","0.002887268"
"4","539.9893188","0.004922047"
"5","539.9893188","0.003280279"
"6","539.9893188","0.003808087"
"7","539.9893188","0.004347727"
"8","539.9893188","0.002460949"
"9","539.9893188","0.003711267142"
"10","539.9893188","0.003869929"
"11","539.9893188","0.001251395"
"1","539.0112915","0.003233308"
"2","539.0112915","0.002876922"
"3","539.0112915","0.003047845"
"4","539.0112915","0.005513774"
"5","539.0112915","0.003640755"
"6","539.0112915","0.003896126"
"7","539.0112915","0.004746539"
"8","539.0112915","0.003371316"
"9","539.0112915","0.003663178766"
"10","539.0112915","0.004962865"
"11","539.0112915","0.001627987"
"1","537.9953613","0.003111795"
"2","537.9953613","0.00249042"
"3","537.9953613","0.003526487"
"4","537.9953613","0.005511362"
"5","537.9953613","0.003709622"
"6","537.9953613","0.004119529"
"7","537.9953613","0.005009736"
"8","537.9953613","0.002765903"
"9","537.9953613","0.002645015949"
"10","537.9953613","0.00529298"
"11","537.9953613","0.002195519"
"1","537.0169067","0.003083768"
"2","537.0169067","0.002204313"
"3","537.0169067","0.003049409"
"4","537.0169067","0.005717106"
"5","537.0169067","0.003472183"
"6","537.0169067","0.004099042"
"7","537.0169067","0.004695195"
"8","537.0169067","0.00286121"
"9","537.0169067","0.003022194142"
"10","537.0169067","0.0054987"
"11","537.0169067","0.001658649"
"1","536.0005493","0.0025044"
"2","536.0005493","0.002468134"
"3","536.0005493","0.002958309"
"4","536.0005493","0.005343739"
"5","536.0005493","0.002932117"
"6","536.0005493","0.002848885"
"7","536.0005493","0.004323203"
"8","536.0005493","0.002127125"
"9","536.0005493","0.003413736587"
"10","536.0005493","0.004271282"
"11","536.0005493","0.001402564"
"1","534.9839478","0.002510805"
"2","534.9839478","0.001555318"
"3","534.9839478","0.00291721"
"4","534.9839478","0.005593585"
"5","534.9839478","0.002854513"
"6","534.9839478","0.003836839"
"7","534.9839478","0.005193576"
"8","534.9839478","0.003142822"
"9","534.9839478","0.003582390491"
"10","534.9839478","0.005325919"
"11","534.9839478","0.001370207"
"1","534.0047607","0.003174216"
"2","534.0047607","0.002381608"
"3","534.0047607","0.002929485"
"4","534.0047607","0.005502475"
"5","534.0047607","0.003265048"
"6","534.0047607","0.003644853"
"7","534.0047607","0.004814744"
"8","534.0047607","0.003089061"
"9","534.0047607","0.003715183353"
"10","534.0047607","0.005470073"
"11","534.0047607","0.002030628"
"1","532.9877319","0.002794717"
"2","532.9877319","0.002023502"
"3","532.9877319","0.00267429"
"4","532.9877319","0.005426403"
"5","532.9877319","0.003212184"
"6","532.9877319","0.00354058"
"7","532.9877319","0.00453924"
"8","532.9877319","0.003485908"
"9","532.9877319","0.002688173205"
"10","532.9877319","0.004361193"
"11","532.9877319","0.001606734"
"1","532.0081177","0.002096197"
"2","532.0081177","0.001736611"
"3","532.0081177","0.003698735"
"4","532.0081177","0.005510287"
"5","532.0081177","0.002883437"
"6","532.0081177","0.00399458"
"7","532.0081177","0.004884191"
"8","532.0081177","0.003205925"
"9","532.0081177","0.002533040708"
"10","532.0081177","0.005095609"
"11","532.0081177","0.00165974"
"1","530.9906006","0.003095291"
"2","530.9906006","0.001802681"
"3","530.9906006","0.003176615"
"4","530.9906006","0.005695336"
"5","530.9906006","0.002717008"
"6","530.9906006","0.003019613"
"7","530.9906006","0.004428945"
"8","530.9906006","0.003070473"
"9","530.9906006","0.002930631395"
"10","530.9906006","0.004610264"
"11","530.9906006","0.001227745"
"1","530.0106201","0.002607592"
"2","530.0106201","0.001385268"
"3","530.0106201","0.002329606"
"4","530.0106201","0.005656653"
"5","530.0106201","0.002425155"
"6","530.0106201","0.003388847"
"7","530.0106201","0.004379732"
"8","530.0106201","0.002920806"
"9","530.0106201","0.003398160916"
"10","530.0106201","0.004970196"
"11","530.0106201","0.001095036"
"1","528.9926147","0.003049226"
"2","528.9926147","0.002234078"
"3","528.9926147","0.003118469"
"4","528.9926147","0.005495056"
"5","528.9926147","0.002948718"
"6","528.9926147","0.003328169"
"7","528.9926147","0.004891076"
"8","528.9926147","0.002929433"
"9","528.9926147","0.003185193986"
"10","528.9926147","0.004716653"
"11","528.9926147","0.001631235"
"1","528.012085","0.003109031"
"2","528.012085","0.002020459"
"3","528.012085","0.002763481"
"4","528.012085","0.005115358"
"5","528.012085","0.00305882"
"6","528.012085","0.003187541"
"7","528.012085","0.004840291"
"8","528.012085","0.002793415"
"9","528.012085","0.003496789606"
"10","528.012085","0.00454332"
"11","528.012085","0.00113765"
"1","526.9937134","0.002945252"
"2","526.9937134","0.001210067"
"3","526.9937134","0.003249034"
"4","526.9937134","0.005577774"
"5","526.9937134","0.002096691"
"6","526.9937134","0.003044195"
"7","526.9937134","0.004703909"
"8","526.9937134","0.002899542"
"9","526.9937134","0.003142404603"
"10","526.9937134","0.004085506"
"11","526.9937134","0.001418691"
"1","526.0128174","0.00244546"
"2","526.0128174","0.001267283"
"3","526.0128174","0.003338733"
"4","526.0128174","0.005267512"
"5","526.0128174","0.002887215"
"6","526.0128174","0.002992531"
