experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
995,diprotic,2,15,True,4.12,4.13,0.009999999999999787,1.1340211121049895,0.16801593277659851,0.2598773619546324
1007,triprotic,3,8,True,10.9,10.9,0.0,1.9504126441000469,0.1983942868376211,0.0
1009,diprotic,2,5,True,3.68,3.75,0.06999999999999984,0.19688371145882555,0.1476059881992583,0.3235256350521871
1008,diprotic,2,16,True,9.54,9.56,0.02000000000000135,1.8202805678941973,0.24003637574901857,0.43516233937422105
1011,diprotic,2,8,True,7.31,7.4,0.09000000000000075,1.1089622245146713,0.19797066572732572,0.2949881722690101
1012,diprotic,2,13,True,9.35,9.36,0.009999999999999787,0.26843987893591525,0.19028594598378265,0.12428052844595038
1013,triprotic,3,6,True,3.25,3.33,0.08000000000000007,0.8832428340600513,0.20603216940124028,0.0
1015,triprotic,3,3,True,1.94,2.02,0.08000000000000007,0.870996975302698,0.19578542808978125,0.0
1010,diprotic,2,18,True,4.66,4.72,0.05999999999999961,0.6970820499819246,0.17614322954850706,0.462600129851525
1006,monoprotic,1,50,False,7.61,6.91,0.7000000000000002,0.7094320642070437,0.13342049130993142,0.7921718066511296
1017,triprotic,3,2,True,2.97,3.01,0.03999999999999959,0.9006037149725019,0.21406827462170655,0.0
1016,diprotic,2,13,True,7.03,7.07,0.040000000000000036,0.6949361608028244,0.20303917510816905,0.3339761927678606
1018,triprotic,3,8,True,7.11,7.03,0.08000000000000007,1.6569222739489546,0.19879339186670808,0.0
1019,monoprotic,1,3,True,2.96,2.9,0.06000000000000005,0.2649718044115694,0.20481186294278356,0.6534223132058573
1020,diprotic,2,4,True,3.77,3.85,0.08000000000000007,1.1542623086608543,0.18704177284618603,0.35792405445992753
1014,diprotic,2,34,True,3.64,3.73,0.08999999999999986,1.4444517187392483,0.061666237204258456,0.46151279493539227
1021,diprotic,2,12,True,10.12,10.1,0.019999999999999574,0.73357296114595,0.21779543880961885,0.3942082383957781
1023,diprotic,2,3,True,2.05,2.04,0.009999999999999787,1.0073066013995267,0.19667043079072663,0.18260013754759086
1024,triprotic,3,6,True,8.21,8.2,0.010000000000001563,1.4137746181614792,0.20103696988801958,0.0
1025,diprotic,2,9,True,8.27,8.31,0.040000000000000924,0.5361898269503733,0.18527611118220147,0.6049398875567378
1022,monoprotic,1,22,True,8.72,8.73,0.009999999999999787,1.2955670382195172,0.23788779271474678,0.9587868158835293
1029,diprotic,2,5,True,7.53,7.54,0.009999999999999787,1.5168008118894893,0.20546372961484924,0.11558839982630185
1027,triprotic,3,5,True,2.05,2.0,0.04999999999999982,2.580445224923823,0.22129859482565326,0.0
1026,triprotic,3,8,True,11.04,10.94,0.09999999999999964,1.2988722116199554,0.1633675423316947,0.0
1031,diprotic,2,5,True,3.68,3.68,0.0,1.3934495741214612,0.22004566327808237,0.3234421841110757
1028,monoprotic,1,14,True,9.67,9.69,0.019999999999999574,0.028798193286218687,0.19844772074413664,0.7898551538320033
1033,triprotic,3,6,True,2.43,2.49,0.06000000000000005,1.4675675095338505,0.20088613922598406,0.0
1030,monoprotic,1,17,True,8.44,8.52,0.08000000000000007,2.0632508100562976,0.19836677589738252,0.7326536860554691
1036,diprotic,2,5,True,8.51,8.44,0.07000000000000028,0.9022383947090411,0.04341337360693722,0.2286002010692029
1035,diprotic,2,5,True,5.19,5.15,0.040000000000000036,0.16391181327129067,0.10079003291548382,0.18262628483740398
1034,monoprotic,1,13,True,4.95,4.94,0.009999999999999787,2.390514153495127,0.17436033061037406,0.5746628004570858
1038,monoprotic,1,16,True,9.44,9.54,0.09999999999999964,0.0063215365398052725,0.21133678184567772,0.4486006008903329
1039,monoprotic,1,3,True,2.46,2.49,0.03000000000000025,0.4384224841009683,0.039807375293949544,0.6020061341962087
1040,monoprotic,1,5,True,4.08,4.18,0.09999999999999964,0.37100612930643084,0.1679522589675855,0.6566999428502291
1042,triprotic,3,7,True,7.39,7.4,0.010000000000000675,2.010029682825849,0.193377715566339,0.0
1041,monoprotic,1,14,True,10.54,10.5,0.03999999999999915,0.25948192283148686,0.2002120837137734,0.8072146108901224
1037,monoprotic,1,50,False,8.42,8.25,0.16999999999999993,0.7504791507663904,0.1513353969165437,0.5615836640523497
1043,diprotic,2,16,True,6.69,6.7,0.009999999999999787,0.5507064473985921,0.18447269526625176,0.027893207606490153
1045,triprotic,3,3,True,2.84,2.9,0.06000000000000005,1.7354746626716748,0.21731087091079024,0.0
1044,monoprotic,1,7,True,2.41,2.5,0.08999999999999986,0.34915439722640595,0.06727753264815513,0.4228937485305434
1046,monoprotic,1,11,True,10.16,10.23,0.07000000000000028,0.18213163414807187,0.21460268339133534,0.8226583536465437
1049,monoprotic,1,5,True,3.61,3.6,0.009999999999999787,0.5586304905474808,0.21660834318185127,0.9987484317016652
1047,diprotic,2,13,True,10.08,10.12,0.03999999999999915,0.8013873566854828,0.19668238252827563,0.44250920182092623
1048,diprotic,2,17,True,8.64,8.62,0.02000000000000135,0.9394559128730278,0.20322971673689985,0.431660352650826
1052,monoprotic,1,3,True,6.4,6.36,0.040000000000000036,2.3685342112085888,0.21139594636748327,0.8108132433747698
1050,monoprotic,1,5,True,2.48,2.51,0.029999999999999805,1.1048092916011627,0.10973731161529504,0.8977605490163767
1051,monoprotic,1,18,True,8.7,8.65,0.049999999999998934,0.1810493067912735,0.1965850686658864,0.30818828023466793
1053,diprotic,2,5,True,3.95,3.98,0.029999999999999805,0.956001589612506,0.21445559896366528,0.5168276257977004
1054,triprotic,3,7,True,7.17,7.1,0.07000000000000028,1.872143933224583,0.20142921480718703,0.0
1057,monoprotic,1,4,True,6.02,6.08,0.0600000000000005,0.17277560910909529,0.2106825815850689,0.4353868427614523
1055,triprotic,3,7,True,7.93,7.86,0.0699999999999994,1.73892033095951,0.19656495041181143,0.0
1056,diprotic,2,14,True,9.66,9.7,0.03999999999999915,0.3183591380321735,0.21832135461451108,0.3833754764272079
1058,monoprotic,1,15,True,7.7,7.71,0.009999999999999787,0.5225778779124708,0.22488489030724934,0.42143096130244617
1059,diprotic,2,12,True,3.93,3.96,0.029999999999999805,1.1349698816221703,0.15093365650553323,0.17179729446325118
1060,monoprotic,1,12,True,7.42,7.44,0.020000000000000462,0.5638990968787025,0.19501212426718995,0.6566408939074667
1061,triprotic,3,7,True,6.43,6.37,0.05999999999999961,1.1035061605404575,0.1966031087206794,0.0
1063,triprotic,3,4,True,4.33,4.37,0.040000000000000036,1.5477256534731048,0.16317581202369513,0.0
1064,monoprotic,1,4,True,4.08,3.99,0.08999999999999986,0.4252904165593474,0.19743874546894605,0.5819806321629596
1062,monoprotic,1,13,True,6.52,6.54,0.020000000000000462,1.225808789074443,0.21059304622291172,0.7437559167075607
1065,diprotic,2,3,True,3.95,4.05,0.09999999999999964,0.6414723056308436,0.20225059192603478,0.3318128445166368
1068,triprotic,3,7,True,4.32,4.38,0.05999999999999961,1.6575857545485035,0.16304156582072052,0.0
1067,triprotic,3,7,True,9.28,9.25,0.02999999999999936,0.7862218579483522,0.2220623909407925,0.0
1070,diprotic,2,2,True,3.14,3.11,0.03000000000000025,1.1048837451920552,0.19765905977266673,0.43621307273983745
1066,monoprotic,1,23,True,9.03,9.05,0.02000000000000135,0.9930572199114356,0.23090776669890778,0.1354824249015481
1069,diprotic,2,13,True,7.0,6.99,0.009999999999999787,0.1806424802716735,0.05156669823590763,0.4133258070309326
1071,diprotic,2,8,True,10.08,10.18,0.09999999999999964,0.6494129677155787,0.22014621160174405,0.06615265888253798
1072,triprotic,3,6,True,7.46,7.51,0.04999999999999982,2.159398617363682,0.20291547598815277,0.0
1032,triprotic,3,50,False,2.56,3.48,0.9199999999999999,1.7888947268559328,0.2445782192079267,0.0
1074,diprotic,2,17,True,8.93,9.02,0.08999999999999986,0.3035224328452373,0.20462369684582768,0.38913335732780535
1073,triprotic,3,11,True,9.8,9.8,0.0,0.98898333842572,0.2338744092874568,0.0
1076,diprotic,2,14,True,7.0,7.07,0.07000000000000028,0.2135586750954095,0.09929867236824837,0.16537228682019417
1078,triprotic,3,4,True,7.18,7.23,0.05000000000000071,1.3083280476840407,0.16535308972198512,0.0
1079,triprotic,3,7,True,5.23,5.31,0.07999999999999918,2.083302355946072,0.20238038888797982,0.0
1077,monoprotic,1,13,True,5.74,5.82,0.08000000000000007,0.07944694322680812,0.15121664491787737,0.7845707695030774
1075,triprotic,3,12,True,10.19,10.17,0.019999999999999574,1.7819486565389104,0.2071759659157657,0.0
1081,monoprotic,1,3,True,3.39,3.41,0.020000000000000018,0.2625060401556496,0.2041642937219569,0.5264226801549013
1084,monoprotic,1,3,True,5.7,5.76,0.05999999999999961,0.056427624731335335,0.20230795191854276,0.8045733211190117
1085,monoprotic,1,4,True,10.62,10.57,0.049999999999998934,0.697697623021579,0.2178563885927206,0.5102252296118298
1083,diprotic,2,12,True,10.37,10.34,0.02999999999999936,0.8006351045397904,0.21110885593715076,0.25544010595434286
1087,diprotic,2,4,True,3.96,4.03,0.07000000000000028,0.4125402718509017,0.1946327754213988,0.11359218704470138
1082,diprotic,2,20,True,8.9,8.98,0.08000000000000007,0.720819903488154,0.19034913624748465,0.380734662280776
1080,triprotic,3,10,True,10.72,10.68,0.040000000000000924,1.102007407352051,0.20085604065290372,0.0
1088,monoprotic,1,4,True,7.38,7.43,0.04999999999999982,1.6326906597497146,0.19352514620955763,0.6941413027183579
1086,triprotic,3,8,True,4.4,4.47,0.0699999999999994,1.8536398491026171,0.13856321925344328,0.0
1092,monoprotic,1,4,True,6.01,5.96,0.04999999999999982,0.9065874380046539,0.1996192167009343,0.7884388291209338
1093,monoprotic,1,1,True,5.83,5.8,0.03000000000000025,0.004648990166610467,0.19977975399484052,0.777697011369169
1091,triprotic,3,10,True,4.76,4.83,0.07000000000000028,1.2492150903110548,0.2205561006946547,0.0
1094,diprotic,2,10,True,8.64,8.59,0.05000000000000071,0.3782561844512975,0.0914773119513445,0.29807132577918544
1095,diprotic,2,10,True,7.65,7.66,0.009999999999999787,1.468113267708456,0.21081282244942753,0.7790004233581798
1089,triprotic,3,10,True,10.49,10.41,0.08000000000000007,1.2469748847713362,0.224602252282284,0.0
1098,monoprotic,1,1,True,2.09,2.12,0.03000000000000025,0.1305563506327112,0.20102725553412296,0.3130131494312369
1096,triprotic,3,7,True,5.09,5.18,0.08999999999999986,0.5813523197746103,0.04839059752035232,0.0
1097,triprotic,3,6,True,8.52,8.62,0.09999999999999964,1.714343179282382,0.199314961737079,0.0
1100,triprotic,3,5,True,2.04,2.0,0.040000000000000036,1.9048392133825798,0.20807218134128969,0.0
1099,triprotic,3,7,True,8.62,8.66,0.040000000000000924,1.7118696577620014,0.19943451120360614,0.0
1102,monoprotic,1,10,True,6.98,6.98,0.0,0.755296810433574,0.20393843611572093,0.8719881733519502
1103,monoprotic,1,8,True,4.04,4.12,0.08000000000000007,0.5646794096985932,0.20960781081636373,0.522401244495409
1090,diprotic,2,15,True,2.96,3.0,0.040000000000000036,0.8242455458563251,0.18733667728692005,0.09016141037384479
1104,diprotic,2,9,True,10.6,10.66,0.0600000000000005,0.4345929030689424,0.09481812662681187,0.545394049751775
1106,diprotic,2,5,True,4.14,4.18,0.040000000000000036,0.4861021244778154,0.21655067824239296,0.16618860767658203
1101,triprotic,3,13,True,10.42,10.41,0.009999999999999787,1.8761235953141335,0.24327497223398842,0.0
1105,monoprotic,1,24,True,7.25,7.27,0.019999999999999574,0.1885828002641401,0.24453639833695331,0.7042652774755878
1107,diprotic,2,8,True,5.58,5.52,0.0600000000000005,0.8359467947995948,0.06980603195164792,0.5734427829201921
1108,diprotic,2,10,True,10.68,10.59,0.08999999999999986,1.2248143164460252,0.2059659097171289,0.5107063815272076
1111,triprotic,3,2,True,2.75,2.83,0.08000000000000007,1.3208511660743134,0.15019732714038014,0.0
1109,diprotic,2,14,True,8.93,8.92,0.009999999999999787,0.7346905847145035,0.19994724871085878,0.19692160982873866
1110,monoprotic,1,13,True,9.88,9.88,0.0,0.5367361261077099,0.21578341000998094,0.7778394704169826
1114,triprotic,3,8,True,6.04,6.1,0.05999999999999961,1.413242236070724,0.19391336433028794,0.0
1115,monoprotic,1,8,True,7.19,7.17,0.020000000000000462,0.4456344379087591,0.22404112867741932,0.9242799540564922
1112,monoprotic,1,20,True,8.86,8.9,0.040000000000000924,0.4010229075714724,0.23161620470496494,0.4582808261960214
1117,monoprotic,1,4,True,4.05,3.97,0.07999999999999963,0.1657406761657425,0.2079618507103225,0.6385277764522612
1116,diprotic,2,7,True,3.72,3.82,0.09999999999999964,0.5140629029556214,0.21734128458354332,0.4307976733131818
1118,diprotic,2,6,True,6.11,6.18,0.0699999999999994,1.275465661934053,0.18327390232104945,0.06789455886710441
1113,monoprotic,1,19,True,8.48,8.43,0.05000000000000071,0.9619201645710969,0.20117443966360518,0.6020108774576214
1119,triprotic,3,3,True,2.12,2.15,0.029999999999999805,0.6335541280081692,0.2004385541297435,0.0
1123,diprotic,2,6,True,7.11,7.09,0.020000000000000462,1.4888425243189967,0.20225021421010736,0.26325724600072214
1121,diprotic,2,16,True,8.23,8.26,0.02999999999999936,0.9629004655313842,0.19254935362398137,0.14016928699230283
1120,monoprotic,1,17,True,8.6,8.68,0.08000000000000007,0.17281978422846844,0.2236248890333846,0.6541847134202355
1126,diprotic,2,14,True,7.46,7.45,0.009999999999999787,0.8579212041669766,0.20587809638633883,0.3533136995361077
1125,monoprotic,1,16,True,9.74,9.71,0.02999999999999936,0.06282481262038964,0.19243351468302816,0.7223380990555672
1122,diprotic,2,12,True,3.04,3.11,0.06999999999999984,0.35129681573919624,0.1933472948573438,0.08036078884763077
1124,monoprotic,1,22,True,8.73,8.73,0.0,0.3394574759368645,0.21532359282193103,0.615181270244783
1128,diprotic,2,5,True,6.95,7.01,0.05999999999999961,1.284494905190887,0.19767203939209013,0.21290076037460218
1131,diprotic,2,3,True,5.05,5.04,0.009999999999999787,0.35882527556479005,0.1619289481764072,0.704064508498671
1127,triprotic,3,6,True,7.83,7.85,0.019999999999999574,1.395345458239494,0.17234908139984917,0.0
1130,monoprotic,1,15,True,7.74,7.73,0.009999999999999787,0.1590207035176272,0.2196238627733802,0.8243145014837983
1129,diprotic,2,23,True,7.36,7.46,0.09999999999999964,0.9179751081245171,0.22283287041228203,0.5981564546763395
1133,triprotic,3,11,True,7.77,7.77,0.0,1.7615026289502136,0.1939348499396796,0.0
1134,triprotic,3,5,True,10.96,10.94,0.02000000000000135,0.6495269191586868,0.20160637926569303,0.0
1135,diprotic,2,11,True,6.87,6.88,0.009999999999999787,0.5442744121010576,0.21015836428541512,0.29397717376524835
1137,triprotic,3,3,True,2.42,2.34,0.08000000000000007,1.5290233309226509,0.0029616605400857496,0.0
1136,monoprotic,1,14,True,5.16,5.13,0.03000000000000025,1.1551421533560657,0.19122561738179386,0.682921965675375
1140,monoprotic,1,2,True,4.16,4.11,0.04999999999999982,0.7833075160488518,0.20242040152959292,0.6063299073606467
1132,triprotic,3,15,True,9.79,9.83,0.040000000000000924,0.9731770737008495,0.202652985331946,0.0
1141,monoprotic,1,3,True,5.92,5.83,0.08999999999999986,1.1938515222728876,0.20540732397556347,0.5907715768828988
1139,monoprotic,1,13,True,8.59,8.49,0.09999999999999964,1.0900158714536854,0.21621224078298282,0.822129410430259
1142,monoprotic,1,4,True,4.4,4.38,0.020000000000000462,0.6600959098426129,0.19543099749628165,0.5444434083590591
1138,triprotic,3,13,True,8.83,8.74,0.08999999999999986,0.9847156446459412,0.013179345959694657,0.0
1145,triprotic,3,14,True,5.01,5.04,0.03000000000000025,1.0278279348295853,0.1939812639507691,0.0
1144,monoprotic,1,20,True,6.66,6.6,0.0600000000000005,0.4391563172478006,0.21887141602798765,0.511044108038033
1143,triprotic,3,11,True,9.57,9.56,0.009999999999999787,1.1565881234601603,0.2206314721664798,0.0
1147,monoprotic,1,7,True,10.85,10.91,0.0600000000000005,1.2331564942599225,0.20784338529472102,0.986311297708115
1148,diprotic,2,9,True,6.63,6.61,0.019999999999999574,1.0320114684891029,0.2040166491130091,0.09364367782076793
1150,monoprotic,1,10,True,10.75,10.68,0.07000000000000028,0.3689806868092771,0.17583507194379785,0.9368225450151185
1149,diprotic,2,12,True,6.88,6.97,0.08999999999999986,0.9442375398235527,0.20187625513605204,0.753592320314371
1151,monoprotic,1,5,True,5.47,5.49,0.020000000000000462,0.6571249818057487,0.16835110161204656,0.907132180537675
1152,triprotic,3,6,True,6.38,6.47,0.08999999999999986,1.3303383223730814,0.20079322220242724,0.0
1154,triprotic,3,6,True,10.59,10.64,0.05000000000000071,1.378825014884292,0.09885429393371921,0.0
1153,triprotic,3,8,True,4.49,4.55,0.05999999999999961,1.5230805339686755,0.2022394121685809,0.0
1155,diprotic,2,10,True,10.42,10.33,0.08999999999999986,0.36209881893436746,0.21578955096357352,0.5971407551354238
1156,monoprotic,1,5,True,5.08,5.02,0.0600000000000005,0.4013354439931094,0.19719490406212273,0.798055981840239
1158,monoprotic,1,3,True,3.08,3.02,0.06000000000000005,0.4823136681784117,0.20307413370298222,0.6533364309874826
1159,diprotic,2,6,True,5.16,5.23,0.07000000000000028,0.6202667469333751,0.20433334315820553,0.5685027385047522
1157,triprotic,3,10,True,4.25,4.16,0.08999999999999986,1.2200391855205666,0.21596850910908252,0.0
1160,triprotic,3,9,True,6.4,6.35,0.05000000000000071,0.5430085421531672,0.21116113133319472,0.0
1161,triprotic,3,3,True,3.76,3.76,0.0,1.3846966019753986,0.1986221038166888,0.0
1146,monoprotic,1,50,False,7.34,6.48,0.8599999999999994,0.2180666892836567,0.15858335428262169,0.3821860973780836
1163,triprotic,3,7,True,8.69,8.72,0.030000000000001137,2.437084621422748,0.19279517398329596,0.0
1162,monoprotic,1,17,True,8.71,8.71,0.0,1.3072776221288902,0.20151635845743596,0.629195789229877
1166,diprotic,2,8,True,7.34,7.33,0.009999999999999787,0.7421678664185545,0.20416055028194427,0.371849717400924
1165,monoprotic,1,20,True,8.87,8.94,0.07000000000000028,0.20167653530409835,0.196648626588525,0.5799021507790033
1169,diprotic,2,4,True,4.33,4.28,0.04999999999999982,0.7274494210499081,0.20089556587406007,0.3534012172809379
1164,triprotic,3,12,True,8.42,8.41,0.009999999999999787,0.41105121684764717,0.18376870401593567,0.0
1167,monoprotic,1,27,True,6.38,6.47,0.08999999999999986,1.302526554952967,0.16064932089955936,0.864263624244771
1170,monoprotic,1,17,True,8.6,8.54,0.0600000000000005,1.18046000394233,0.17209134856747857,0.6471152046804491
1171,diprotic,2,14,True,7.55,7.54,0.009999999999999787,1.2173392006478752,0.2000549368178197,0.08364981994541171
1168,monoprotic,1,25,True,7.87,7.95,0.08000000000000007,0.12184911105337903,0.22691964490922678,0.4016531510723728
1172,diprotic,2,8,True,6.76,6.69,0.0699999999999994,0.1687848605416078,0.19653403741096576,0.5471901365034629
1175,monoprotic,1,5,True,4.01,3.96,0.04999999999999982,1.0604711558195872,0.20969624634623374,0.8311672162958847
1176,monoprotic,1,6,True,5.06,5.01,0.04999999999999982,0.0392316305628051,0.20214269318844083,0.9321321246527816
1174,diprotic,2,13,True,5.62,5.69,0.07000000000000028,0.5691874392431109,0.20121389240937992,0.23661572048365365
1173,monoprotic,1,9,True,2.66,2.69,0.029999999999999805,0.0690412426756728,0.19628813256597163,0.6833743549937168
